,Datetime,Tweet Id,Text,Username
192,2019-07-22 11:31:54+00:00,1153266414289113088,#googlepay#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...ks,Gogle12257936
193,2019-07-22 11:31:47+00:00,1153266384119316480,#googlepay#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...wppwpwo,Gogle12257936
194,2019-07-22 11:31:39+00:00,1153266350288064513,#googlepay#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...oslsoso,Gogle12257936
195,2019-07-22 11:31:34+00:00,1153266330717442050,#googlepay#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...lslslsk,Gogle12257936
196,2019-07-22 11:31:27+00:00,1153266302783332353,#googlepay#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...gjgvxyydyd,Gogle12257936
197,2019-07-22 10:56:50+00:00,1153257587984359424,#googlepay customer care number = 9262958257~~~6289335189=Nice google pay customer care support all bank ...,Gogle12257936
198,2019-07-21 15:54:41+00:00,1152970158022914049,"#googlepay 
Bikes ~~~¶¶°°°πππ
Google √pay√customer •∆care %number =\veri[]™™™™==∆==×
:::&amp;&amp;:::}{7082585096}{:::&amp;&amp;::¶¶:(9330308679::):(Google) (pay)(customer) care)number) (veri) 
:::&amp;&amp;:::(7082585096):::&amp;&amp;::)(:(9330308679)::: https://t.co/KJwzjx5axb",bur_kumari
199,2019-07-21 15:30:04+00:00,1152963963400798211,"#googlepayGoogle pay... Customer care number Google pay... Customer care number 
9262958257±±±8954360167
T
9262958257±±±8954360167",Gogle12257936
200,2019-07-21 15:29:52+00:00,1152963912360312837,"#googlepayGoogle pay... Customer care number 
9262958257±±±8954360167
Google pay... Customer care number 
9262958257±±±8954360167",Gogle12257936
201,2019-07-21 15:29:43+00:00,1152963876679344128,"#googlepayGoogle pay... Customer care number Google pay... Customer care number 
9262958257±±±8954360167
Google pay... Customer care number 
9262958257±±±8954360167

9262958257±±±8954360167",Gogle12257936
202,2019-07-21 15:29:34+00:00,1152963836313341952,"#googlepaycustomer Google pay... Customer care number 
9262958257±±±8954360167
Google pay... Customer care number 
9262958257±±±8954360167",Gogle12257936
203,2019-07-21 15:28:47+00:00,1152963641013964800,"Google pay... Customer care number 
9262958257±±±8954360167 https://t.co/JAAtdS7r71",Gogle12257936
204,2019-07-21 09:02:30+00:00,1152866427986038786,"Ved Prakash Tiwari
@vedprakRaghaw
·
18h
#googlepay customer care number =~~~8420162997=Nice google pay customer care support all bank UPI problem just call this number and any enquiries for Google pay help line 24 hours every time available now",Vijayku95176782
205,2019-07-21 07:54:25+00:00,1152849293306470401,"+917735240497
+917735190849  

This is mobile number are per google pay customer care when they are Google search itself... they are fraud just got call to resolve the issue but asking for multiple message and details 
@GooglePayIndia @DelhiPolice @MPPoliceOnline",amitkvr9
206,2019-07-21 05:51:30+00:00,1152818360133902336,"#googlepay customer care number
7894841067@7894841067
Google pay up very fine",hfhfhchvhchv
207,2019-07-20 04:22:43+00:00,1152433630934814720,Google// pay //customer // care// number// 6289008070//6204697544// all bank upi refund money Andhra bank and Axis bank and SBI bank and Bank of badodra https://t.co/GfGyJorUKu,FerozPay
208,2019-07-19 16:31:47+00:00,1152254716807532544,"#googlepay customer care number√#@6371527651##@8456907828#@@ connect office please call me
I am become victim of fraud throught the google pay application. I don't heard back from your support. That person called me from out of state he has fraud of 5000/... https://t.co/h4wKEPIgLE",VeeruMarandi
209,2019-07-19 12:18:32+00:00,1152190985385869312,Google pay upi customer care helpline number 6289030213,dwjkst
210,2019-07-19 04:05:47+00:00,1152066980037349376,"Google pay upi transaction any problem contact customer care helpline number
6289030213@9078361286
6289030213@9078361286",daniyalsaru1996
211,2019-07-17 14:17:35+00:00,1151496172223123457,Google pay u p i customer care helpline number 6289030213,Papa28236483
212,2019-07-16 12:09:27+00:00,1151101535046139904,@GoogleIndia @Google someone cheated my friend by using Google Pay fraud person used fake Google official Customer Care online 6289926472 please help @MumbaiPolice @Navimumpolice @DGPMaharashtra @Dev_Fadnavis @AmitShah @PMOIndia @narendramodi,NagleAniruddha
213,2019-07-16 01:29:28+00:00,1150940481687191552,Google√pay√customer√care√number√6291948465//Google√ pay √customer√care √number√anytime√24//horse//// https://t.co/Pad0CMOWQS,Janem64991944
214,2019-07-13 16:04:11+00:00,1150073445012557827,#Google pay customer care number  6289841745_6289710599_,Tikokumar1
215,2019-07-13 13:12:05+00:00,1150030134876856321,Google..pay..customer..care.. number..8250386554..7765033800,Raaz89416762
216,2019-07-12 16:28:12+00:00,1149717103319998464,Google//pay//customer//care toll free//# 8850342309  8617347983 Google pay customer//care//toll free//number//24 hours//available https://t.co/YA77faS3xr,Rajkuma55890761
217,2019-07-11 09:01:05+00:00,1149242195599249408,Google Pay customer care number +++//6289745724+++9330372923+++//Bhartiya State https://t.co/szGk3IMspk,CNN_newstrend
218,2019-07-11 03:56:14+00:00,1149165476972388352,"@ICICIBank Hello, I've done a payment of Rs 11115  last night(towards hotel booking via Goibibo) from Google pay UPI linked to my ICICI account but as per Goibibo customer care they didn't receive the payment. Could you please refund the amount.
 UPI reference -919123057163.",avinashcbm
219,2019-07-10 19:43:58+00:00,1149041592642052096,#googelpay #GooglePay #GooglePay customer care helpline number=== 7063088305==9831402107==9102146674%% Google pay customer care number  upi money transfer any problem  pending process help metuifi https://t.co/USuTdJGrZf,BabaG42976058
220,2019-07-09 04:39:30+00:00,1148451586667999234,"#googlepay Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/ioP7jdZb21",DozingFancy
221,2019-07-09 04:35:12+00:00,1148450505896497152,"#googlepay Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/q9J15Omqcx",DozingFancy
222,2019-07-09 04:34:12+00:00,1148450255978950656,"#googlepay Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/DAVhPeQ0b0",DozingFancy
223,2019-07-09 04:31:53+00:00,1148449672270270465,"#phonepe Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/KjdekdtTX0",DozingFancy
224,2019-07-09 04:31:34+00:00,1148449589730525186,"#phonepe Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/EcmhJ22dNH",DozingFancy
225,2019-07-09 04:29:57+00:00,1148449183512182784,"#googlepay Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/68zV9R7DMA",DozingFancy
226,2019-07-09 04:29:50+00:00,1148449155557146625,"#googlepay Customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
Very nice app is google pay call me https://t.co/b6KiwlP7Uy",DozingFancy
227,2019-07-08 18:09:09+00:00,1148292956446552064,"@GooglePay #googlepay customer care number
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
Google pay customer care number",OkGooglePay1
228,2019-07-08 17:20:46+00:00,1148280779203473411,"#googlepay customer care number
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
Google pay customer care number
#googlepay customer care number
::::6289308070:::::6289308070:::::: https://t.co/jF7wlLt1Fp",OkGooglePay1
229,2019-07-08 17:12:50+00:00,1148278783905951751,"#googlepay customer care number
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
Google pay customer care number https://t.co/Y23HZTnQqO",OkGooglePay1
230,2019-07-08 07:22:53+00:00,1148130318152372224,@Paytm @Paytmcare 9330249563 this is your customer care number???  One person calling me he told me iam calling form Paytm your post paid bill amount we will refund please share google pay number or any upi number is this correct???,suryavasantha12
231,2019-07-08 05:30:54+00:00,1148102136820989953,#googlepay Google pay customer care number///7044502657/// Flipkart customer care number Flipkart service number,Ganh51284921
232,2019-07-08 01:28:04+00:00,1148041023131492352,"#googlepay   #googlepay #googlepay¥ Google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454
number¥9330048282¥9330228454
Qk https://t.co/hChFzm4cM1",Babubha79943265
233,2019-07-07 14:30:09+00:00,1147875455891955712,"#googlepay #googlepay #googlepay¥ Google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454
number¥9330048282¥9330228454ok",Babubha79943265
234,2019-07-07 14:29:07+00:00,1147875192464478208,"#googlepay #googlepay¥ Google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454
number¥9330048282¥9330228454 https://t.co/oQkuauGoCi",Babubha79943265
235,2019-07-07 14:23:21+00:00,1147873742342639616,#googlepay¥ Google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454 https://t.co/1Ype6LE7SB,Babubha79943265
236,2019-07-06 14:13:43+00:00,1147508931188498432,"Google pay customer care number
O9123326395",Sanam19674668
237,2019-07-06 14:13:32+00:00,1147508886267551745,"#GooglePay  customer care number
O9123326395
Google pay customer care number
O9123326395
Google pay customer care number
O9123326395
Google pay customer care number
O9123326395 https://t.co/bh5xcWwoyK",Sanam19674668
238,2019-07-06 14:13:00+00:00,1147508749193453570,"#GooglePay  customer care number
O9123326395
Google pay customer care number
O9123326395
Google customer care number
O9123326395 https://t.co/U6OAIluKWv",Sanam19674668
239,2019-07-04 18:29:58+00:00,1146848644303220736,"#googlepay customer care number
6291434125...6291556794---this is nice (Google pay app) online money made",Sankara44460381
240,2019-07-04 15:56:03+00:00,1146809906848124929,"#googlepay customer care number
  6289450519----7761872158
  6289450519----7761872158
   Google pay Super App upi any problem contact number HDFC bank Allahabad ok nice https://t.co/3xKqLM54GA",Ravi20053570
241,2019-07-04 15:23:17+00:00,1146801664256438272,#googlepay Google pay customer care number 6206827895 google pay coustmer care number @@@6206827895 please call now google pay tez.... 24/7 https://t.co/ggqOzzYTYy,Rajendr07681816
242,2019-07-04 15:00:13+00:00,1146795855585742848,"#googlepay customer care number
  6289450519----7761872158
  6289450519----7761872158
   Google pay Super App upi any problem contact number HDFC bank Allahabad ok https://t.co/skcZNoUQMh",Ravi20053570
243,2019-06-29 07:08:50+00:00,1144865290959720448,"#Google pay customer care helpline contact number×××6289173540××7059213026@gmail .co.
MBharti ke Saiya TV activate Google pay customer care bank account SBI linkit TV and LCD Sunny Leone x** video https://t.co/qz13Onh7OW",Yatra96801216
244,2019-06-28 15:58:39+00:00,1144636236788690944,#Googlepay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 Google pay customer care number any problem Alpha money transfer recharge anytime 24 horseDhhkfh https://t.co/0rN5u5Fmk1,moontkumar
245,2019-06-28 15:57:00+00:00,1144635820915093504,#Googlepay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 Google pay customer care number any problem Alpha money transfer recharge anytime 24 horselhdhlfhflfph https://t.co/uo1OyDXxj2,moontkumar
246,2019-06-28 15:55:41+00:00,1144635487132327936,#Googlepay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 Google pay customer care number any problem Alpha money transfer recharge anytime 24 horsed Jr DJ https://t.co/IpM30xOLsl,moontkumar
247,2019-06-28 15:49:23+00:00,1144633901542854656,#Google pay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 Google pay customer care number any problem Alpha money transfer recharge anytime 24 horseFjfj https://t.co/YhDbHWyZuT,moontkumar
248,2019-06-28 15:48:17+00:00,1144633628309147648,#Google pay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 Google pay customer care number any problem Alpha money transfer recharge anytime 24 horsef Hf f https://t.co/X3y4b1i0dQ,moontkumar
249,2019-06-28 15:47:33+00:00,1144633440974675969,#Google pay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 Google pay customer care number any problem Alpha money transfer recharge anytime 24 horseg kg f https://t.co/IotIf68UFA,moontkumar
250,2019-06-28 14:04:11+00:00,1144607427288977408,+916291603846 .. is that google pay customer care number .. I receive a call from that number and told me to install anydesk app.. I install and they asked me to share 9 number digit which is shown on app..,Pawangupta52
251,2019-06-28 13:58:49+00:00,1144606079994609665,"@ola_supports hi Ola Team CRN3265528772 
I was charged cash by driver Rs 285  again inspite of paying same amount using google pay application on beginning of ride.
Pls help.customer care not responding even after 10 calls, they put on hold for 5 min then don’t respond @Olacabs https://t.co/m9Dh84iqvN",nikhilmalhotra9
252,2019-06-28 04:08:55+00:00,1144457623791472640,Google pay customer care 6296925068₹₹6296925068Google pay customer care 6296925068₹₹6296925068 https://t.co/8S2wRALzlE,Robinrahul4
253,2019-06-28 04:08:28+00:00,1144457510004256771,Google pay customer care 6296925068₹₹6296925068Google pay customer care 6296925068₹₹6296925068 https://t.co/bHF2y6I0JU,Robinrahul4
254,2019-06-27 15:40:50+00:00,1144269364100771847,#googlepay¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {Customer} ¶ {Care}¶  {Number}  ¶ call https://t.co/X0hVdDXzRB,Raja25868398
255,2019-06-27 15:40:46+00:00,1144269346677678080,#googlepay¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {Customer} ¶ {Care}¶  {Number}  ¶ rr https://t.co/b6OK8ZuPJ1,Raja25868398
256,2019-06-27 15:40:40+00:00,1144269322157604864,#googlepay#¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {Customer} ¶ {Care}¶  {Number}  ¶ https://t.co/u0b1g0bLhs,Raja25868398
257,2019-06-27 15:39:16+00:00,1144268968447942656,#googlepay ¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {Customer} ¶ {Care}¶  {Number}  ¶ ## https://t.co/xp3bARPX92,Raja25868398
258,2019-06-27 15:37:51+00:00,1144268613240721408,¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {Customer} ¶ {Care}¶  {Number}  ¶ vh https://t.co/50iHUlTgqQ,Raja25868398
259,2019-06-27 15:36:21+00:00,1144268235673604099,#googlepay ¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶fjy https://t.co/ZAMXMhAmdM,Raja25868398
260,2019-06-27 15:36:15+00:00,1144268210642018307,#googlepay ¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶@@ https://t.co/MSfNMBGrdl,Raja25868398
261,2019-06-27 15:34:45+00:00,1144267834983440384,#googlepay  ¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ https://t.co/Ly9u1jMgDb,Raja25868398
262,2019-06-27 15:34:10+00:00,1144267687209648128,#googlepay¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ 💯💯 https://t.co/3ncsH98ywT,Raja25868398
263,2019-06-27 15:34:00+00:00,1144267642380914688,#googlepay#@¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ https://t.co/2m8AZy1Xxy,Raja25868398
264,2019-06-27 15:33:28+00:00,1144267508603637762,#googlepay ¶ {Customer} ¶ {Care}¶  {Number}  ¶ {7686979531}¶  {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care} ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ {Google} ¶ {Pay} ¶ {Customer} ¶ {Care] ¶ {Number} ¶ {7686979531} ¶ {6289531539} ¶ https://t.co/XYum7R76JJ,Raja25868398
265,2019-06-23 17:36:50+00:00,1142849005702877184,"##phonepeGoogle Pay. Customer, Care 06291963789...6291963789 Google Pay. Customer, Care 06291963789...6291963789 Google ... https://t.co/asCQnI9NIL",MIpay16
266,2019-06-23 17:33:11+00:00,1142848086416343040,"##phonepeGoogle Pay. Customer, Care 06291963789...6291963789 Google Pay. Customer, Care 06291963789...6291963789 Google ...",MIpay16
267,2019-06-22 12:55:18+00:00,1142415765997379586,"when i tried to contact google pay customer care, I found 2 fraud numbers &amp; they even tried to deduct amount from my account. Numbers are 6289019323, 7632979575",RangoliNyati
268,2019-06-21 10:12:17+00:00,1142012352428044288,@sundarpichai @Google @GooglePlay One guy with mobile number +917027378305 tried to fool me by sending a request on Google Pay to transfer money to his account from mine. I reported this to customer care. However they told Google Pay doesn't have any solution to block such people,i_m_Hindustani
269,2019-06-16 15:18:01+00:00,1140277355874672640,#PhonePe  customer care number€¶==7635069697¶}==9093047337¶} nice app money tranjuction bank to bank Axis pay Google pay phone pay call now any problem solve the refund money to bank account https://t.co/eYrjHFv9qF,RahulGa68043354
270,2019-06-16 09:55:06+00:00,1140196089489793024,Google pay customer care number..6371527651//9523154683//8456907828//all Bank complaint your refund amount.. https://t.co/lYsF9Zl5Px,LuckyChaudhari8
271,2019-06-16 09:52:56+00:00,1140195546251948033,Google pay customer care number..6371527651//9523154683//8456907828//all Bank complaint your refund amount.. https://t.co/0yQtvqXwzX,LuckyChaudhari8
272,2019-06-16 09:50:26+00:00,1140194917727084544,@Google pay customer care number..6371527651//8456907828//@all complaint Bank.. refund amount Google pay tez customer// https://t.co/sAPhuSGqYk,LuckyChaudhari8
273,2019-06-14 17:24:55+00:00,1139584513304961024,#googlepay Google pay customer care namber 8969059571//6299454969,Ravi67449563
274,2019-06-14 17:16:22+00:00,1139582362293960705,#googlepay Google pay customer care no // 6290837732.... 6290837732...best upi in india,rahulkumar5650
275,2019-06-14 16:12:51+00:00,1139566380015951872,"#googlepay #Google pay customer care number except

Axis pay continuous security guide

#######  6289682791######
Customer care number successfully any problem solve 24 hours https://t.co/xDyh7OehLg",Ddf26200650
276,2019-06-12 16:05:04+00:00,1138839643896524800,"@CPMumbaiPolice @MumbaiPolice @zomatocare @SwiggyCares- please not number - 6289546919. They are doing cyber Crime in the name of Zomato Support care , Swiggy Support care. Stealing Google Pay UPI number and Withdraw money from customers. https://t.co/AbDK8rAM9c",KathadMukesh
277,2019-06-11 09:06:17+00:00,1138371866773483520,"@Cybercellindia Kailash nath Pal has been using Google pay from few month , He has done trans of Rs 509 for Mobile recharge but the transaction is failed , He call on 7250261390 to customer care but he get cheated and Rs 12900/- has been cut from his account .",CinevisionEnte1
278,2019-06-11 08:59:31+00:00,1138370164615815168,"@CPMumbaiPolice my friend Kailash nath Pal has been using Google pay from few month , He has done trans of Rs 509 for Mobile recharge but the transaction is failed , He call on 7250261390 to customer care but he get cheated and Rs 12900/- has been cut from his account .",CinevisionEnte1
279,2019-06-10 14:30:02+00:00,1138090950717083648,Dear @TataSky Subscriber Id: 1304107749 Infos recharge through Google Pay and even after successful transection it was not credited to my Account It was raised to customer care but their approach was pathetic Resolve it please https://t.co/1HGU2Vf6sZ https://t.co/fwX0wKMBVD,ShashiAansoo
280,2019-06-10 06:07:41+00:00,1137964531412480000,Dear @tataskynews Subscriber Id: 1304107749 Infos recharge through Google Pay and even after successful transection it was not credited to my Account It was raised to customer care but their approach was pathetic Resolve it please https://t.co/1HGU2Vf6sZ,ShashiAansoo
281,2019-06-09 05:21:21+00:00,1137590484161851392,Google Pay Tez Customer Support 24/7. Care. 6201858151..6294531773 https://t.co/3VYK4aLdfG,Googlep97494064
282,2019-06-09 05:20:16+00:00,1137590212945596421,Google Pay Tez Customer Support 24/7. Care. 6201858151..6294531773 https://t.co/l66b5YN4Iq,Googlep97494064
283,2019-06-09 05:18:51+00:00,1137589857079873536,Google Pay Tez Customer Support 24/7. Care. 6201858151..6294531773Google Pay Tez Customer Support 24/7. Care. 6201858151..6294531773,Googlep97494064
284,2019-06-09 05:18:15+00:00,1137589705967464448,Google Pay Tez Customer Support 24/7. Care. 6201858151..6294531773,Googlep97494064
285,2019-06-03 10:37:28+00:00,1135495712345640960,"Google pay customer  care number //@$$$::@@:6371527651&gt;&lt;9523154683()@""'*/*/",AdityaC37641257
286,2019-06-02 10:29:17+00:00,1135131263449223169,"Google pay customers care number 6291501483
https://t.co/6p92KeN3z3",Rahul54680602
287,2019-06-01 15:12:36+00:00,1134840174297243650,Google pay customer care number 7076311727 Google Google pay customer care number 7076311727  customer care number 7076311727 https://t.co/P7XGbyrecS,RahulSh61365085
288,2019-06-01 15:02:40+00:00,1134837672629768194,Google pay customer care number 7076311727 Google pay customer care number 7076311727 Google payGoogle pay customer care number 7076311727 customer care number 7076311727 https://t.co/bdtW3ftBVR,RahulSh61365085
289,2019-06-01 15:02:04+00:00,1134837524986191873,Google pay customer care number 7076311727 Google pay customer care number 7076311727 Google pay customer care number 7076311727,RahulSh61365085
290,2019-06-01 15:01:32+00:00,1134837389917020160,Google pay customer care number 7076311727 https://t.co/iJyyuTfEmX,RahulSh61365085
291,2019-06-01 15:00:51+00:00,1134837218399285250,Google pay customer care number 7076311727,RahulSh61365085
292,2019-06-01 14:56:56+00:00,1134836231655739392,Google pay customer care number 7076311727 Google pay customer care number 7076311727 Google pay customer care number 7076311727 https://t.co/LkbGgCVABI,RahulSh61365085
293,2019-06-01 14:55:03+00:00,1134835757368004608,Google pay customer care number 7076311727,RahulSh61365085
294,2019-06-01 14:55:02+00:00,1134835752808828931,Google pay customer care number 7076311727 https://t.co/jI4XMtiHxI,RahulSh61365085
295,2019-06-01 14:24:59+00:00,1134828189484584960,Google pay customer care number@@@@7076164144@@@@@@@@@@7294854346#### https://t.co/Esk2ltwimn,mohamad_kumar
296,2019-06-01 13:15:19+00:00,1134810660750020610,#googlepay Google pay customer care number all India toll free 8639490174////6299314107///8639490175///6299314107 all bank money send failed problem call me just now refund your money call 24 hours open https://t.co/v02obs38TT,Srinusharma7
297,2019-06-01 08:10:10+00:00,1134733865367396352,Google pay customers care number 6291501483,Rahul54680602
298,2019-06-01 08:08:05+00:00,1134733339401699329,Google pay customers care number 6291501483,Rahul54680602
299,2019-06-01 06:20:33+00:00,1134706277550940160,Google pay customer care number@ 07449928234 https://t.co/qL44Jx4FMR,Chuna34219539
300,2019-06-01 04:30:18+00:00,1134678533979004928,"Google pay customer care.6291059560
Google pay customer care.6291059560",sanjayk30461457
301,2019-06-01 03:43:44+00:00,1134666817283141632,#googlepay customer care toll free number®6291502764®6289254402 process to pay Google pay refund money https://t.co/05fzieILFs,PayProcess
302,2019-06-01 03:42:58+00:00,1134666623363604480,#googlepay customer care toll free number®6291502764®6289254402 process to pay Google pay refund money https://t.co/qMI3DcZVpA,PayProcess
303,2019-06-01 02:29:42+00:00,1134648185111007232,Google pay customer care 6291059560,sanjayk30461457
304,2019-05-30 08:27:49+00:00,1134013530187882497,Google pay customers care number 6291501483,Rahul54680602
305,2019-05-29 13:15:19+00:00,1133723493739057152,#googlepay .customer. care .number helpline.=6289496261=. Google. pay helpline. number.=7295819814=. Bank play .unlimited. upi .bank . https://t.co/TdhRS0VzoR customer. google .pay....all bank upi,BhojiR
306,2019-05-29 09:33:22+00:00,1133667640637964288,@Google pay customers care number 6291501483,Rahul54680602
307,2019-05-28 13:57:47+00:00,1133371792603602944,Google pay customers care number 6291501483,Rahul54680602
308,2019-05-28 04:07:00+00:00,1133223118330245120,Google Pay (Tez) 24×7 Toll Free Customer Care Number 2019 https://t.co/fQZmaWlWhv 8637871096 via @spycouponindia,AryanBh36337811
309,2019-05-28 04:02:01+00:00,1133221863738548224,Google Pay (Tez) 24×7 Toll Free Customer Care number 8637871096#8637871096,AryanBh36337811
310,2019-05-27 09:29:29+00:00,1132941885259911170,#googlepay Google pay customer care number#@@@#6289376519%%%6202549782%%###@@@ https://t.co/wTHP2RssDi,PoojaJi19966060
311,2019-05-27 09:28:02+00:00,1132941520447819776,#googlepay Google pay customer care number#googlepa Google pay customer care number%%%6289376519%%%#googlepa Google pay customer care number%%%6289376519%%% https://t.co/RWgtjctfyE,PoojaJi19966060
312,2019-05-25 13:06:52+00:00,1132271816414654465,Google Pay (Tez) 24×7 Toll Free Customer Care Number 2019 https://t.co/nOdRuOK6V6 Pay (Tez) 24×7 Toll Free Customer Care Number 2019 06289747216 06289747216 06289747216 06289747216,RajRam48200228
