,Datetime,Tweet Id,Text,Username
15,2021-10-03 06:08:26+00:00,1444544856055902216,"@PhonePe_ regret to tell you the worse customer care I have ever seen in my https://t.co/1mBKrrkbDL account linked with no 9062275072 .Has a failed transaction of 9500 INR on 1st sep, 21and amount debited but not credited back , and till now no one bothers to resolve the issue .",bong_tube4
16,2021-10-02 09:37:43+00:00,1444235135562379265,"Got a fraud call from 8235037078. The guy mentioned him to be customer care of @PhonePeSupport. @PhonePe_ please take all necessary action against it. @phonepe_safety please do educate your customers to be aware of these calls.

Thanks 🙏",imvps_
17,2021-10-01 11:12:06+00:00,1443896501520908289,"@reliancejio @JioCare @PhonePe_ @PhonePeSupport @PhonePe_ @PhonePe_ 
Pleae check transction I'd-NX21093010450667923160611
It's more than 24 hours
Recharge showing only pending,no help from customer care, please help.plese help me and share a solution",Swati_Padma
18,2021-10-01 07:11:11+00:00,1443835869031395335,"@reliancejio @JioCare @PhonePe_ @PhonePeSupport @PhonePe_ @PhonePe_ 
Pleae check transction I'd-NX21093010450667923160611
It's more than 24 hours
Recharge showing only pending,no help from customer care, please help",Swati_Padma
19,2021-10-01 07:07:38+00:00,1443834978136039426,"Yesterday I was recharged with @PhonePe_,it's showing recharge was pending ,it's more than 24hour pleae check ..it's not acceptable because customer care members also not helping this situation please check .@PhonePe_
Transction I'd-NX21093010450667923160611
@PhonePeSupport",Swati_Padma
20,2021-09-28 11:44:10+00:00,1442817404749291521,"@Paytm @PaytmBank @Paytmcare Your customer care service is World worst and world slowest service ever,  that's the reason @PhonePe_  is india's no 1 payment app of all time, they resolve our problems faster then your replies, Check My DM. My Ticket No-3111132957 @vijayshekhar",SahilPicasso
21,2021-09-27 02:25:40+00:00,1442314465744023560,@PhonePe_ customer care number 8597854855 https://t.co/klIj0GX0mV,ManojKu57289458
22,2021-09-22 03:49:23+00:00,1440523595508191247,@PhonePe_ Getting fraud call as the caller saying i m calling from customer care. +918389994807. Although i didnt did anything what he said. But is there anyone who can caught these bastard,pankaj268hpt
23,2021-09-20 04:53:05+00:00,1439814851874869249,@TheAmirParwez @PhonePeSupport @ICICIBank_Care @IRCTCofficial @PhonePe_ @ICICIBank Please contact customer service 9339451748,fgjiigcvb2
24,2021-09-14 11:17:17+00:00,1437737212485849091,@ANIKETKUMARDWI3 @PhonePeSupport @PhonePe_ @jagograhakjago @RBI Phonepe customer care call now8389842305,Mrraju90749256
25,2021-09-11 13:50:57+00:00,1436688716785872897,"@PhonePe_ @phonepe_safety @PhonePeSupport i want you're customer care executive to call and resolve my problem soon as possible as I'm not getting any response from you guys 
Contact no-9987876963",SaquibK47132125
26,2021-09-11 05:35:19+00:00,1436563986095362053,"(1/4) I received  a call from this number 8514843605 at sharp 9.02 am. The guy was pretending to be a customer care from @PhonePe_  @phonepe_safety and making me aware of  unavailed cashback of ₹4,800/-. He asked me to click on Bell icon (reward pay button) to avail cashback.",Rupesh_Katyayan
27,2021-09-08 06:10:53+00:00,1435485773847949314,"@phonepe_safety @PhonePe_ @PhonePeSupport 

I am getting harassment calls of a reward amount Rs 5000/- from someone claiming to be your customer care team. 

This is the number, please look into it.
9091428022

@CybercrimeCID @DCP_CCC_Delhi",harindrab3
28,2021-09-03 03:30:42+00:00,1433633523806605348,"@PhonePe_ fraud call from this no.  +917064250977

he is asking for money saying ..customer care ...",amitrajm
29,2021-08-31 09:12:03+00:00,1432632263804547077,@PhonePe_ Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624 https://t.co/8ZZD2BiXdP,xvxhgxgx
30,2021-08-31 09:11:26+00:00,1432632108548190219,@PhonePe_ Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624 https://t.co/Bqqd1H5UpU,xvxhgxgx
31,2021-08-31 09:09:44+00:00,1432631682977308675,@PhonePe_ Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624 https://t.co/aqCy8JlgiA,xvxhgxgx
32,2021-08-31 09:08:23+00:00,1432631340264878086,@PhonePe_ Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624,xvxhgxgx
33,2021-08-31 09:05:48+00:00,1432630691296997382,@PhonePe_ Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624,xvxhgxgx
34,2021-08-31 09:05:00+00:00,1432630490050150405,@PhonePe_ Phone pay customer care number 8918645624//8918645624Phone pay customer care number 8918645624//8918645624,xvxhgxgx
35,2021-08-30 09:21:44+00:00,1432272314943500296,@PhonePe_ @NPCI_BHIM today I got a call from a  phone pe fraud customer care  9883398450 person here his number is attached he call me  send a notification   to pay 4999 I declined   the pay 😂😂 here the conversation recorded attached please  take  a legal acction https://t.co/GUDG624bjQ,9b02ce7d26bf41b
36,2021-08-25 07:29:23+00:00,1430432099366891521,@jspurpolice @Cyberdost @DGPOdisha @odisha_police Got call from +9125794818 claiming it to be @PhonePe_ customer care. Was telling that there was a bonus of ₹2999 credited. Total #scam ! @PhonePeSupport @UPI_NPCI https://t.co/epXM9bmPau,Subhrajitsethi2
37,2021-08-23 12:00:59+00:00,1429775673527193607,@MumbaiPolice @MahaCyber1 Got call from +919064052761 claiming it to be @PhonePe_  customer care. Was telling that there was a bonus of ₹997 credited. Total #scam !,jaynamshah
38,2021-08-16 03:08:08+00:00,1427104864300011524,@AltafAbru @PhonePe_ #phone pay customer care call now this no 08509049366,nehakum85370667
39,2021-08-10 10:13:52+00:00,1425037675753480196,"Transaction failed in @PhonePe_ 
ticket generated 2 days ago, but no one answered. try to call customer care but executive cuts phone after hear complain. What a pathetic @PhonePeSupport 
Trx Id: NX21080719070447622834131
Is there any way to delete my account?",KarmadipDodiya
40,2021-08-10 09:12:10+00:00,1425022148029030401,@si05596932 @PhonePe_ Call me 7318844196 customer care,jakhmijitendra4
41,2021-08-02 17:13:41+00:00,1422244222296465413,"@PhonePe_ @PhonePeSupport 
Sir I am initiated an auto pay request for ipo it was successful,
But ipo is not allotted to me but my blocked amount is not released please help me sir i am already contacted customer care but there is no use
My phone pe 
number is:-7036496173",AvanapuVamsi
42,2021-07-28 03:49:24+00:00,1420229879522480135,@PhonePe_ customer care number@8927598284@PhonePe_ customer care number@8927598284@PhonePe_ customer care number@8927598284,ahnad_riyaz
43,2021-07-22 10:08:11+00:00,1418150876250660871,@ICICIBa77137700 @AshwiniVaishnaw @Rajeev_GoI @ICICIBank @ICICIBank_Care @ICICILombard @PhonePe_ @cyber @RBI Twitter account (ICICIBa77137700) in the name of Icici bank customer care is fake one. Recently one person called me on behalf of Icici bank from this (mobile No.+917699015829).,BenudharMandal
44,2021-07-16 11:47:57+00:00,1416001655036809216,@PhonePeSupport @phonepe_safety @PhonePe_ Sir I got a call from this number 9641261741 who is telling himself to be a customer care on the phone pe and talking about putting 5000 rs please check and take necessary action https://t.co/qO1B139gW6,sonukum20009410
45,2021-07-16 07:54:24+00:00,1415942880703614977,@zoya_irum @PhonePe_ @PhonePeSupport @phonepe_safety @Phonepe19334280 Call customer care number 7407245878,Raja98496174
46,2021-07-14 06:40:03+00:00,1415199393389551617,"Hi @Paytm 
This account is scamming people, please see if you can do anything about it.
Also, the scammer called from 6290321855. Posing to be from @PhonePe_ customer care https://t.co/rYyKAMJMic",svm2202
47,2021-07-07 11:14:02+00:00,1412731631434014724,"@Paytm @Paytmcare 
I'm working on behalf of Hangout Cakes IT Department, plz arrange a call back as we have to stop accepting payments on @Paytm from our customers. we are now only able to accept payments on @PhonePe_ @GooglePay @bharat_pe_Care plz ask ur team 2 call 7506470063",NinjaFoxxx
48,2021-07-02 09:22:14+00:00,1410891556244971523,@PhonePeSupport @PhonePe_ @PhonePeSupport  just received call from this number saying that it's from Phonepay customer care +919432753517 and +918343913267. These people called as Phonepay executive customer care.,sagarsaberwal
49,2021-06-30 07:32:53+00:00,1410139259705511937,@PhonePe_ @PhonePeSupport @phonepe_safety @SiliguriPolice  Today received a fraud call from number +919883014937 calling as your customer care executive. Please track and suspend the number. https://t.co/oNahvYHQBu,bimalsarda
50,2021-06-24 07:40:23+00:00,1407966819000803328,@yadavchhora @PhonePe_ 9883710322 is number per aap sampark kijiye SAR phone per customer care se baat hoga aap ka bilkul pura sahayata karega,Raja95758071
51,2021-06-23 11:12:52+00:00,1407657904488939524,"Just 5 Minutes Ago (9508783602) Calling me from this number saying that I am telling you from Phone Pay Customer Care, you got 2500 rupees cashback for Corona.

@PhonePeSupport @PhonePe_ @Cyberdost",SJBarma
52,2021-06-19 05:14:56+00:00,1406118279370792961,"@PhonePe_ i am sending you a no. He is saying that he working in phone pe customer care and trying to fraud with me. Kindly take strict action. 
+918509761109",sanjaysahni19
53,2021-06-18 07:14:17+00:00,1405785924609265668,"Got a call from this no. +919998389767,
He claimed to call from @PhonePe_ customer care.
Asked my did I receive Cashback Award of 4999 on my recent purchases.
I told him yes. 3 times. 3x4999. He disconnected.
While I knew this was a fraud call, others might not. #cybersecurity",ahmed_faizaan
54,2021-06-16 07:26:26+00:00,1405064208056680451,"@_Kalyan_K @Flipkart @WalmartInc @IMC_Worldwide @DFYIndia @Americares @PhonePe_ @WalmartOrg @_Kalyan_K your flipkart travel  customer care team not working properly, my refund is not refunded from last 2 months, also not giving proper reasons for delay, my compliant no. IN2106011518090348399.",RajeshKumar1604
55,2021-06-13 04:36:55+00:00,1403934384940482561,@PhonePe_ just received a fraud call from number +91754307885 claiming to it be from customer care of phoephe. I have whole recording also. But dont have option to share it on twitter. Please let know how to give recording in case your team investigate into Matter.,kochar_lokesh
56,2021-06-12 08:09:18+00:00,1403625443048136712,@PhonePe_ @PhonePeSupport +916009695690 I got a call from this number saying I am calling from phone pay customer care do you want refund of your recharge I have blocked this number please take cognizance immediately,BalramP79209558
57,2021-06-11 13:11:09+00:00,1403339018008338432,"@Cyberdost @GoI_MeitY @InfoSecAwa @RBI @NPCI_NPCI I got a call yesterday in which the person said that he speaks from phone pay customer care and said that you have received Corona's  relief fund. If I don't, then I start swearing. Number is +919825107852 @PhonePeSupport @phonepe_safety @PhonePe_  I think he is fraud person",iamrajvyas
58,2021-06-10 15:59:18+00:00,1403018946882654214,@_Kalyan_K @Flipkart @WalmartInc @IMC_Worldwide @DFYIndia @Americares @PhonePe_ @WalmartOrg @Flipkart @_Kalyan_K order not yet delivered. Trying from 11 may 2021. OD121895765423121000. Almost one month completed. Hope I will receive this in this year itself. Customer care and social media team are not responding.,harish2219
59,2021-06-10 13:28:58+00:00,1402981113119662084,@PhonePe_ I have made payment of 5000 credit card bill through phone pe having card no 4386280040866687 but payment has not been credited till now. No proper parameter for customer care interaction or no proper platform for raising issue. Very bad upi service.,Deepak53711306
60,2021-06-09 08:18:59+00:00,1402540717428248579,@PhonePe_ phone per customer care number 8392015353,rajas62452371
61,2021-06-07 04:33:05+00:00,1401759089437282309,@PhonePe_ 09883507315 customer care number,Manish18337004
62,2021-06-03 05:41:23+00:00,1400326729621590016,@PhonePe_ This msg was received and otp was also received and he told me that i will withdrow all money from your bank account.8343007721 is your customer care https://t.co/xUspgaPEdH received from above number. https://t.co/RBskwYL1jR,PankajP30015670
63,2021-05-29 05:51:00+00:00,1398517208926416898,"Receiving calls from these numbers as Phone Pe customer care. They are trying to fraud.
+918388847565
+918617333189
+917866816925
@Cyberdost @Cybercellindia @DCP_CCC_Delhi @CyberHelpline Please take action as these people are trying to fraud.
@PhonePe_ @phonepe_safety https://t.co/2VqNsGjDL7",HiSanzoo
64,2021-05-28 08:22:10+00:00,1398192864568299522,"#CyberCrime #OnlineFraud
Scammer calling himself as @PhonePe_ customer care calls from +91-6299947964 saying you have a pending reward, sends a ₹5K payment request trying to dupe me.
@CIDOdisha @Cybercellindia @phonepe_safety can we take preventive action before he dupes others?",Sassy_104
65,2021-05-25 05:28:13+00:00,1397061924618002432,@phonepe_safety @PhonePe_  @PhonePeSupport @spaco_hq @CVCIndia @kanpurnagarpol @CommissionerKnp  ye contact number 9091979219 pohnepay ka customer care ka hai kya. Ya ye fake number hai. Phonepay ki details le raha hai. Pls inform,NikhilJais17
66,2021-05-24 06:02:26+00:00,1396708146513547265,"@PhonePe_ @PhonePeSupport @phonepe_safety 

This number +917074915578 called me saying he is customer care executive of yours and cashback exist on my account and abusing me in last

If you guyz need recording, will share
@cyber",ajay_bnsl
67,2021-05-21 10:26:37+00:00,1395687466904866817,"@PhonePe_ @PhonePeSupport 

Got a call from fraud from this number claiming phone pe customer care  +918346930895",naveiappi
68,2021-05-20 08:45:39+00:00,1395299670667063299,@PhonePe_ I get the today fraud call from u'r authority saying that you got 5000 reward  from your authority.which is totally fraud.the fraud  mobile number is 8391962178. When I think about complaint I got phone pay customer care number on Google which is also fraud.9883340595🙏,VishalWable19
69,2021-05-17 07:47:23+00:00,1394197844081266690,"Dear @PhonePe_ fro transaction id 
T2105170725186519125727 money is not reverted back to my bank account yet. Dispute rais option is blocked for me. Customer care number is not responding. Please check.",achal_L1
70,2021-05-10 06:59:11+00:00,1391648997777952778,@PhonePe_  Customer Care Number 09608853576 .,RaKu61406750
71,2021-05-10 06:58:56+00:00,1391648936566296577,@PhonePe_  Customer Care Number 09608853576,RaKu61406750
72,2021-05-09 03:21:53+00:00,1391231923406577671,"@PhonePe_ 
@PhonePeSupport 
@CybersecurityUp 
@RBI 
@Uppolice
@canarabank
Name -Rajeev Kumar 
Contact no-7982692663
From phone pay customer care no-8388990905,8144340986 get call from Rajeev kumar 25th April 2021 one cyber fraud for amount 38K approx from phone pay please help https://t.co/3YEXmS7odP",PRONCIBUP
73,2021-05-09 03:14:14+00:00,1391229998149771264,"@PhonePe_ 
@PhonePeSupport 
@CybersecurityUp 
@RBI 
@Uppolice
@canarabank
Name -Rajeev Kumar 
Contact no-7982692663
From phone pay customer care no-8388990905,8144340986 get call from Rajeev kumar 25th April 2021 one cyber fraud for amount 38K approx from phone pay please help https://t.co/Q6Xy4yuJIQ",NCIBOFFICERUP
74,2021-05-08 14:11:04+00:00,1391032909088256008,"@PhonePe_ @PhonePeSupport @phonepe_safety 
Ongoing phishing scam from phone no +919144223976 ,listing as a phonepe customer care in true caller. Asking financial and confidential information to redeem a voucher on phonePe and if someone declines is obscenely abusing people.",AratiRavjiani
75,2021-05-08 07:09:36+00:00,1390926843172249602,"@PhonePe_ 
@PhonePeSupport 
@CybersecurityUp 
@NCIBOFFICERUP 
@RBI 
@cmogbnr
Name -Rajeev Kumar 
Contact no-7982692663
From phone pay customer care no-8388990905,8144340986 get call from Rajeev kumar 25th April 2021 one cyber fraud for amount 38K approx from phone pay please help https://t.co/KQxqfAuWNB",Sanjeev32993090
76,2021-05-06 14:39:55+00:00,1390315394863230980,"@PhonePe_ I have a phonepe merchant account and my transition from 25th march to 30th April of around 33 thousand not settled.
I continuously calling to customer care but not receiving any appropriate answer.
I am in need of that money badly.
For details call me on 9425440459",Durgesh60653226
77,2021-04-30 12:55:21+00:00,1388114753680150531,"patient was covered in covid policy bought through phone pe but your customer care no. is helpless to claim
kindly resolve issue asap
Policy certificate no. COI2008131624276040000309
@BajajAllianzLIC @BajajAllianz @PhonePe_ @UPGovt @myogiadityanath",madansonietvup
78,2021-04-24 04:54:08+00:00,1385819324716183554,@PhonePe_ customer care number 08391917903//08391917906 https://t.co/xyf1FcAz7M,Rahul56129618
79,2021-04-17 20:27:53+00:00,1383517593558867968,"We searched for @PhonePe_ customer care and we found a number on google which is 18004125348. As soon we found this, we connected and a fraud representative ask for few options to go and what we found that they theft 58,000 INR from our account. @CPDelhi @PMOIndia @DCP_CCC_Delhi",Ahuja_Mansi_
80,2021-04-12 12:09:22+00:00,1381580199595106306,"@PhonePeSupport 
@PhonePe_
People are conducting spam calls on behalf of your customer care.
Asking me to pay money in the lieu of cashback.

+918391906826
One of those numbers.

Please try to take strict actions against them for the sake of securing goodwill of your company.",adyvasu
81,2021-04-08 05:08:09+00:00,1380024643143102466,@PhonePeSupport @PhonePeSupport kindly take action accordingly against the fraud advt. by @Googlelndia  https://t.co/rLPLh0P598 and fraudulent all my money by acting customer care of @PhonePe_ all of u coys are going to give my money back reg. No -8271751972 Alok kr singh.,Ravikum52687808
82,2021-04-06 05:37:28+00:00,1379307246207705090,"@Cyberdost कल रात को एक दोस्त के account से 38000 ₹ निकाले गए fraud करके 
Fraud @PhonePe_  ka customer care बनके हुआ, 
No. :- +917998709976 इन number के द्वारा fraud हुआ",FirstVibes_
83,2021-04-05 12:44:14+00:00,1379052256276844548,I received a #Fraud call from this number(+917318815944)posing as a customer care officer from @PhonePe_  He said that I have received a cash of ₹1600 &amp; need to open the app without disconnecting the line to receive the same. Kindly look into the matter. @TRAI @Airtel_Presence,shotti_bolchi
84,2021-04-04 07:05:22+00:00,1378604591017680903,"@PhonePeSupport @PhonePe_  
7866991832 this mobile number call me again &amp; again please help me He said ''apka cash back aaya hai"" Please slove this issue and your customer care number not be connected.",ImHimanshu_
85,2021-04-02 11:18:09+00:00,1377943430739808257,"I am requesting @CPDelhi
To please take some action against this no. +919832157506
They claim that they r from @PhonePe_ customer care, trying to access my phone by QS team viewer App, but I heard some bengali voice and caught them.They r frm bengal
@AmitShah @MoitOfficial",ineerajbjp
86,2021-02-01 06:58:53+00:00,1356134913783848960,@PhonePe_  may I know u r customer care number for enquiry of my ticket issue with one of my transaction id T2101241056180954284465 @PhonePeSupport,uday89317033
87,2021-01-14 10:54:27+00:00,1349671214931873792,"PHONE PE IS THE WORST COMPANY IN THE WORLD.....THEY DON'T HAVE CARE ABOUT THEIR CUSTOMER...😡😡
They don't take call easily. If by mistake
They receive the call then they cut the call without resolve my issue.
CONTECT - 6376342015
sainsuraj0101@gmail.com
@PhonePeSupport
@PhonePe_",SainSudarshan
88,2021-01-14 09:49:36+00:00,1349654894764933120,@PhonePeSupport  @airtelindia @PhonePe_  recharge transaction id T2101141414168933577700 is still pending the amount is deducted now how do i call customer care even it says u do not enough balance how can someone contact for 24 hours waiting for your technical glitch to resolve?,punjabiharrsh
89,2020-12-24 06:53:47+00:00,1342000500082765824,"@PhonePe_ @PhonePeSupport @phonepe_safety  please reply my fast on that froad and transaction id of that froad done by customer care of phone is T2012241152189427967941
Of rs. 1001
And 
T2012241152189427967941 of rs. 3939 please reply fast on this @PhonePe_ @PhonePeSupport",Gatish12
90,2020-12-23 15:30:35+00:00,1341768170860806147,@PhonePe_ @PhonePeSupport @P9883583697 past one month i am following up on a payment reversal. Money hasn’t not credited back yet. Merchant shows no response. My money vanished in thin air. No response from phonepe customer care. @NPCI_NPCI,devilsa70523120
91,2020-12-15 10:21:18+00:00,1338791235146797056,"@PhonePe_ unresponsive customer care, no resolution to ticket P2012130958281574824279 it's been two days now.
Do not expect such service from #phonepe atleast.
With PAN verified still the app says my KYC isn't verified. So many more issues.
Please fix. @PhonePeSupport",NivedaNahta
92,2020-11-26 13:49:30+00:00,1331958258395795457,"@PhonePe_ @PhonePeSupport
 Your customer care executive are telling that the amount is successfully transferred but the merchant has confirmed they haven’t received any money. Don’t make us sandwich between you two.Provide solution T2011152124146984062808",poojajtrivedi
93,2020-11-24 19:13:21+00:00,1331314982957449216,I think @PhonePe_ @PhonePeSupport @P9883583697 is not 24*7 working. They have no answers for the questions and queries by the customers over transactions in anytime. They don't care for service to customers for which they should as they are dealing with Finance. Too much unhappy.,MehtaHarsh1997
94,2020-11-11 05:30:29+00:00,1326396861641617408,"@PhonePe_ most pathetic customer care just a simple case back issue not solved or atleast replied since 3 days P2011092044548848411170
And worst there is no option to contact you ppl i dono how u manage phonepe",pckr2525
95,2020-10-30 13:06:02+00:00,1322162850744315904,"@PhonePe_ @PhonePeSupport, I have recharged my number against transactions I’d N2010281307263686469043 but after my recharge not success and after more than 48 hr your customer care unable to solve my problem and again need 72 hr for update, please help me",SonuKum26266816
96,2020-10-21 15:12:45+00:00,1318933248894935043,"@PhonePe_ Dear M.D my Trx I’d is P2010060838426387154808,Matter is In This Trx amount of 1400 is not Credited in Receiver,I have Many complaints to Your CustomerCare but,He is not Response , Please Close the my Issue ASAP.",AnupKum41995132
97,2020-10-08 11:26:43+00:00,1314165322253967360,"@PhonePe_ @mkfeuhrer A sum of Rs 5000 was transfer red from ICICI bank to my account in SBI Jalandhar, using PhonePe. The amount was not deposited in my account even after 48 hours . Transaction id is P2010061501306207689814. No support from customer care.",prakash260312
98,2020-10-08 02:07:14+00:00,1314024524866756609,"@PhonePeSupport @PhonePe_ @phonepe_safety i mistakenly added amount into phonepe wallet and now unable to withdraw the same,  P2010072102038991431947 this is your ticket no which no one is responding now, very poor customer care services from your end, kindly help to resolve asap",upadhyay004
99,2020-09-22 03:56:25+00:00,1308253795864829952,"@PhonePe_ @PhonePeSupport took corona police on ur app , last Friday I mailed to @BajajAllianz customer care regarding cancellation of this policy but till time no action taken by @BajajAllianz Policy no. COI2009131156300700000652 SR ID : 718354. https://t.co/WyV8Jat014",SunilYa35551105
100,2020-09-20 09:53:05+00:00,1307618775353757696,"@PhonePe_ Dear Customer
Your PhonePe KYC Has been
expired Today Please call Customer care no 9883001773 immediately Your @phonepe
Account blocked within 24hrs.Thank YOU.
I received this message on my cell number, please rectify.@phonepe_safety",vinayakhiremat2
101,2020-09-12 14:55:32+00:00,1304795788338368512,"@PhonePe_ 
My transaction I'd - N2009122010436631172438

Due to your fucking issue ,I have to pay my credit bill with extra charges

Please the issue by today.
By the way, why the fuck customer care will respond after 24 hour after everything got fucked up",bharath94356977
