,Unnamed: 0,Datetime,Tweet Id,Text,Username,Follower Count,User ID
174,174,2019-08-05 04:47:33+00:00,1158238088398696448,"#googlepay
google pay customers care number is 8617563578
google pay customers care number is 8617563578#googlepay
google pay customers care number is 8617563578
google pay customers care number is 8617563578
google pay customers care number",RahulGa48453718,0,1153883332590968833
176,176,2019-08-01 18:23:30+00:00,1156993875585560576,"google pay customer care number=
6289841745
6291013243
6289841745
6291013243
6289841745
6291013243
6289841745
6291013243
6289841745✓
call support√ https://t.co/75v5qbod5l",sujeet0151,15,2729622332
179,179,2019-08-01 12:01:25+00:00,1156897720755355648,#google pay customer care number 6289710599-6289841745 nice google pay customer care support for all bank upi froblem solder just call this customer care 24 hours googlepay https://t.co/khcyd3h2p7,sujeet0151,15,2729622332
180,180,2019-08-01 11:59:06+00:00,1156897139395444736,google pay customer care number 6289710599-6289841745 nice google pay customer care support for all bank upi froblem solder just call this customer care 24 hours https://t.co/pypjtj9kmk,sujeet0151,15,2729622332
186,186,2019-07-25 04:25:27+00:00,1154246257017159681,google pay customers care number is 8617563578,RahulGa48453718,0,1153883332590968833
187,187,2019-07-24 04:30:23+00:00,1153885112687181824,"#googlepay
google pay customers care number is 8617563578
google pay customers care number is 8617563578
google pay customers care number is 8617563578",RahulGa48453718,0,1153883332590968833
189,189,2019-07-24 04:27:18+00:00,1153884334874451970,"google pay customers care number is 8617563578
google pay customers care number is 8617563578",RahulGa48453718,0,1153883332590968833
190,190,2019-07-24 04:26:16+00:00,1153884076731797504,"google pay customers care number is 8617563578
google pay customers care number is 8617563578
google pay customers care number is 8617563578",RahulGa48453718,0,1153883332590968833
192,192,2019-07-22 11:31:54+00:00,1153266414289113088,#googlepay#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...ks,Gogle12257936,0,1152298386923507712
193,193,2019-07-22 11:31:47+00:00,1153266384119316480,#googlepay#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...wppwpwo,Gogle12257936,0,1152298386923507712
194,194,2019-07-22 11:31:39+00:00,1153266350288064513,#googlepay#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...oslsoso,Gogle12257936,0,1152298386923507712
195,195,2019-07-22 11:31:34+00:00,1153266330717442050,#googlepay#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...lslslsk,Gogle12257936,0,1152298386923507712
196,196,2019-07-22 11:31:27+00:00,1153266302783332353,#googlepay#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...gjgvxyydyd,Gogle12257936,0,1152298386923507712
197,197,2019-07-22 10:56:50+00:00,1153257587984359424,#googlepay customer care number = 9262958257~~~6289335189=nice google pay customer care support all bank ...,Gogle12257936,0,1152298386923507712
199,199,2019-07-21 15:30:04+00:00,1152963963400798211,"#googlepaygoogle pay... customer care number google pay... customer care number 
9262958257±±±8954360167
t
9262958257±±±8954360167",Gogle12257936,0,1152298386923507712
200,200,2019-07-21 15:29:52+00:00,1152963912360312837,"#googlepaygoogle pay... customer care number 
9262958257±±±8954360167
google pay... customer care number 
9262958257±±±8954360167",Gogle12257936,0,1152298386923507712
201,201,2019-07-21 15:29:43+00:00,1152963876679344128,"#googlepaygoogle pay... customer care number google pay... customer care number 
9262958257±±±8954360167
google pay... customer care number 
9262958257±±±8954360167

9262958257±±±8954360167",Gogle12257936,0,1152298386923507712
202,202,2019-07-21 15:29:34+00:00,1152963836313341952,"#googlepaycustomer google pay... customer care number 
9262958257±±±8954360167
google pay... customer care number 
9262958257±±±8954360167",Gogle12257936,0,1152298386923507712
203,203,2019-07-21 15:28:47+00:00,1152963641013964800,"google pay... customer care number 
9262958257±±±8954360167 https://t.co/jaatds7r71",Gogle12257936,0,1152298386923507712
214,214,2019-07-13 16:04:11+00:00,1150073445012557827,#google pay customer care number  6289841745_6289710599_,Tikokumar1,0,1150066387726897153
220,220,2019-07-09 04:39:30+00:00,1148451586667999234,"#googlepay customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/iop7jdzb21",DozingFancy,0,1148448565301133312
221,221,2019-07-09 04:35:12+00:00,1148450505896497152,"#googlepay customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/q9j15omqcx",DozingFancy,0,1148448565301133312
222,222,2019-07-09 04:34:12+00:00,1148450255978950656,"#googlepay customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/davhpeq0b0",DozingFancy,0,1148448565301133312
223,223,2019-07-09 04:31:53+00:00,1148449672270270465,"#phonepe customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/kjdekdttx0",DozingFancy,0,1148448565301133312
224,224,2019-07-09 04:31:34+00:00,1148449589730525186,"#phonepe customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/ecmhj22dnh",DozingFancy,0,1148448565301133312
225,225,2019-07-09 04:29:57+00:00,1148449183512182784,"#googlepay customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/68zv9r7dma",DozingFancy,0,1148448565301133312
226,226,2019-07-09 04:29:50+00:00,1148449155557146625,"#googlepay customer care number welcome to nice app is very 
@@8927209163@@8927332375@
@@8927209163@@8927332375@
hdfc bank account link to the 🏪 
transfer money to pending success
@@8927209163@@8927332375@
@@8927209163@@8927332375@
very nice app is google pay call me https://t.co/b6kiwlp7uy",DozingFancy,0,1148448565301133312
227,227,2019-07-08 18:09:09+00:00,1148292956446552064,"@googlepay #googlepay customer care number
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
google pay customer care number",OkGooglePay1,0,1147939720304816128
228,228,2019-07-08 17:20:46+00:00,1148280779203473411,"#googlepay customer care number
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
google pay customer care number
#googlepay customer care number
::::6289308070:::::6289308070:::::: https://t.co/jf7wllt1fp",OkGooglePay1,0,1147939720304816128
229,229,2019-07-08 17:12:50+00:00,1148278783905951751,"#googlepay customer care number
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
::::6289308070:::::6289308070:::::::
google pay customer care number https://t.co/y23hztnqqo",OkGooglePay1,0,1147939720304816128
232,232,2019-07-08 01:28:04+00:00,1148041023131492352,"#googlepay   #googlepay #googlepay¥ google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454
number¥9330048282¥9330228454
qk https://t.co/hchfzm4cm1",Babubha79943265,0,1147872193293852672
233,233,2019-07-07 14:30:09+00:00,1147875455891955712,"#googlepay #googlepay #googlepay¥ google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454
number¥9330048282¥9330228454ok",Babubha79943265,0,1147872193293852672
234,234,2019-07-07 14:29:07+00:00,1147875192464478208,"#googlepay #googlepay¥ google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454
number¥9330048282¥9330228454 https://t.co/oqkuaugoci",Babubha79943265,0,1147872193293852672
235,235,2019-07-07 14:23:21+00:00,1147873742342639616,#googlepay¥ google¥ pay ¥customer ¥care¥ number¥9330048282¥9330228454 https://t.co/1ype6le7sb,Babubha79943265,0,1147872193293852672
236,236,2019-07-06 14:13:43+00:00,1147508931188498432,"google pay customer care number
o9123326395",Sanam19674668,0,1147500542387617792
237,237,2019-07-06 14:13:32+00:00,1147508886267551745,"#googlepay  customer care number
o9123326395
google pay customer care number
o9123326395
google pay customer care number
o9123326395
google pay customer care number
o9123326395 https://t.co/bh5xcwwoyk",Sanam19674668,0,1147500542387617792
238,238,2019-07-06 14:13:00+00:00,1147508749193453570,"#googlepay  customer care number
o9123326395
google pay customer care number
o9123326395
google customer care number
o9123326395 https://t.co/u6oailukwv",Sanam19674668,0,1147500542387617792
244,244,2019-06-28 15:58:39+00:00,1144636236788690944,#googlepay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 google pay customer care number any problem alpha money transfer recharge anytime 24 horsedhhkfh https://t.co/0rn5u5fmk1,moontkumar,0,1144631822594134016
245,245,2019-06-28 15:57:00+00:00,1144635820915093504,#googlepay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 google pay customer care number any problem alpha money transfer recharge anytime 24 horselhdhlfhflfph https://t.co/uo1oydxxj2,moontkumar,0,1144631822594134016
246,246,2019-06-28 15:55:41+00:00,1144635487132327936,#googlepay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 google pay customer care number any problem alpha money transfer recharge anytime 24 horsed jr dj https://t.co/ipm30xolsl,moontkumar,0,1144631822594134016
247,247,2019-06-28 15:49:23+00:00,1144633901542854656,#google pay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 google pay customer care number any problem alpha money transfer recharge anytime 24 horsefjfj https://t.co/yhdbhwyzut,moontkumar,0,1144631822594134016
248,248,2019-06-28 15:48:17+00:00,1144633628309147648,#google pay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 google pay customer care number any problem alpha money transfer recharge anytime 24 horsef hf f https://t.co/x3y4b1i0dq,moontkumar,0,1144631822594134016
249,249,2019-06-28 15:47:33+00:00,1144633440974675969,#google pay customer care number☎️ 9635788917☎️money transfer up recharge 📞7685835436@9635788917 google pay customer care number any problem alpha money transfer recharge anytime 24 horseg kg f https://t.co/iotif68ufa,moontkumar,0,1144631822594134016
252,252,2019-06-28 04:08:55+00:00,1144457623791472640,google pay customer care 6296925068₹₹6296925068google pay customer care 6296925068₹₹6296925068 https://t.co/8s2wralzle,Robinrahul4,1,1144456780405067776
253,253,2019-06-28 04:08:28+00:00,1144457510004256771,google pay customer care 6296925068₹₹6296925068google pay customer care 6296925068₹₹6296925068 https://t.co/bhf2y6i0ju,Robinrahul4,1,1144456780405067776
254,254,2019-06-27 15:40:50+00:00,1144269364100771847,#googlepay¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {customer} ¶ {care}¶  {number}  ¶ call https://t.co/x0hvddxzrb,Raja25868398,0,1144265972867620864
255,255,2019-06-27 15:40:46+00:00,1144269346677678080,#googlepay¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {customer} ¶ {care}¶  {number}  ¶ rr https://t.co/b6ok8zupj1,Raja25868398,0,1144265972867620864
256,256,2019-06-27 15:40:40+00:00,1144269322157604864,#googlepay#¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {customer} ¶ {care}¶  {number}  ¶ https://t.co/u0b1g0blhs,Raja25868398,0,1144265972867620864
257,257,2019-06-27 15:39:16+00:00,1144268968447942656,#googlepay ¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {customer} ¶ {care}¶  {number}  ¶ ## https://t.co/xp3barpx92,Raja25868398,0,1144265972867620864
258,258,2019-06-27 15:37:51+00:00,1144268613240721408,¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ ¶ {customer} ¶ {care}¶  {number}  ¶ vh https://t.co/50ihultgqq,Raja25868398,0,1144265972867620864
259,259,2019-06-27 15:36:21+00:00,1144268235673604099,#googlepay ¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶fjy https://t.co/zamxmhamdm,Raja25868398,0,1144265972867620864
260,260,2019-06-27 15:36:15+00:00,1144268210642018307,#googlepay ¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶@@ https://t.co/msfnmbgrdl,Raja25868398,0,1144265972867620864
261,261,2019-06-27 15:34:45+00:00,1144267834983440384,#googlepay  ¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ https://t.co/ly9u1jmgdb,Raja25868398,0,1144265972867620864
262,262,2019-06-27 15:34:10+00:00,1144267687209648128,#googlepay¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ 💯💯 https://t.co/3ncsh98ywt,Raja25868398,0,1144265972867620864
263,263,2019-06-27 15:34:00+00:00,1144267642380914688,#googlepay#@¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ https://t.co/2m8azy1xxy,Raja25868398,0,1144265972867620864
264,264,2019-06-27 15:33:28+00:00,1144267508603637762,#googlepay ¶ {customer} ¶ {care}¶  {number}  ¶ {7686979531}¶  {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care} ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ {google} ¶ {pay} ¶ {customer} ¶ {care] ¶ {number} ¶ {7686979531} ¶ {6289531539} ¶ https://t.co/xyum7r76jj,Raja25868398,0,1144265972867620864
265,265,2019-06-23 17:36:50+00:00,1142849005702877184,"##phonepegoogle pay. customer, care 06291963789...6291963789 google pay. customer, care 06291963789...6291963789 google ... https://t.co/ascqni9nil",MIpay16,0,1142651490164625408
266,266,2019-06-23 17:33:11+00:00,1142848086416343040,"##phonepegoogle pay. customer, care 06291963789...6291963789 google pay. customer, care 06291963789...6291963789 google ...",MIpay16,0,1142651490164625408
281,281,2019-06-09 05:21:21+00:00,1137590484161851392,google pay tez customer support 24/7. care. 6201858151..6294531773 https://t.co/3vyk4aldfg,Googlep97494064,0,1137588787750424576
282,282,2019-06-09 05:20:16+00:00,1137590212945596421,google pay tez customer support 24/7. care. 6201858151..6294531773 https://t.co/l66b5yn4iq,Googlep97494064,0,1137588787750424576
283,283,2019-06-09 05:18:51+00:00,1137589857079873536,google pay tez customer support 24/7. care. 6201858151..6294531773google pay tez customer support 24/7. care. 6201858151..6294531773,Googlep97494064,0,1137588787750424576
284,284,2019-06-09 05:18:15+00:00,1137589705967464448,google pay tez customer support 24/7. care. 6201858151..6294531773,Googlep97494064,0,1137588787750424576
286,286,2019-06-02 10:29:17+00:00,1135131263449223169,"google pay customers care number 6291501483
https://t.co/6p92ken3z3",Rahul54680602,0,1133324372502966272
287,287,2019-06-01 15:12:36+00:00,1134840174297243650,google pay customer care number 7076311727 google google pay customer care number 7076311727  customer care number 7076311727 https://t.co/p7xgbyrecs,RahulSh61365085,0,1134834532551516160
288,288,2019-06-01 15:02:40+00:00,1134837672629768194,google pay customer care number 7076311727 google pay customer care number 7076311727 google paygoogle pay customer care number 7076311727 customer care number 7076311727 https://t.co/bdtw3ftbvr,RahulSh61365085,0,1134834532551516160
289,289,2019-06-01 15:02:04+00:00,1134837524986191873,google pay customer care number 7076311727 google pay customer care number 7076311727 google pay customer care number 7076311727,RahulSh61365085,0,1134834532551516160
290,290,2019-06-01 15:01:32+00:00,1134837389917020160,google pay customer care number 7076311727 https://t.co/ijyyutfemx,RahulSh61365085,0,1134834532551516160
291,291,2019-06-01 15:00:51+00:00,1134837218399285250,google pay customer care number 7076311727,RahulSh61365085,0,1134834532551516160
292,292,2019-06-01 14:56:56+00:00,1134836231655739392,google pay customer care number 7076311727 google pay customer care number 7076311727 google pay customer care number 7076311727 https://t.co/lkbggcvabi,RahulSh61365085,0,1134834532551516160
293,293,2019-06-01 14:55:03+00:00,1134835757368004608,google pay customer care number 7076311727,RahulSh61365085,0,1134834532551516160
294,294,2019-06-01 14:55:02+00:00,1134835752808828931,google pay customer care number 7076311727 https://t.co/ji4xmtihxi,RahulSh61365085,0,1134834532551516160
297,297,2019-06-01 08:10:10+00:00,1134733865367396352,google pay customers care number 6291501483,Rahul54680602,0,1133324372502966272
298,298,2019-06-01 08:08:05+00:00,1134733339401699329,google pay customers care number 6291501483,Rahul54680602,0,1133324372502966272
304,304,2019-05-30 08:27:49+00:00,1134013530187882497,google pay customers care number 6291501483,Rahul54680602,0,1133324372502966272
306,306,2019-05-29 09:33:22+00:00,1133667640637964288,@google pay customers care number 6291501483,Rahul54680602,0,1133324372502966272
307,307,2019-05-28 13:57:47+00:00,1133371792603602944,google pay customers care number 6291501483,Rahul54680602,0,1133324372502966272
310,310,2019-05-27 09:29:29+00:00,1132941885259911170,#googlepay google pay customer care number#@@@#6289376519%%%6202549782%%###@@@ https://t.co/wthp2rssdi,PoojaJi19966060,2,1132847425217949696
